date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,cloud_cover,wind_speed_10m,is_day,direct_radiation,surface_pressure,weather_code,weather_description
2022-06-16 19:00:00+00:00,24.05,85.938705,21.55,26.614147,0.0,2.0,7.8141403,0.0,0.0,1008.22455,0.0,Clear sky
2022-06-16 20:00:00+00:00,23.85,87.511375,21.65,27.210577,0.0,9.0,5.0689144,0.0,0.0,1008.42346,0.0,Clear sky
2022-06-16 21:00:00+00:00,23.5,90.198296,21.8,27.20895,0.0,15.0,4.0866895,0.0,0.0,1008.5216,0.0,Clear sky
2022-06-16 22:00:00+00:00,23.1,92.96932,21.9,27.226181,0.0,15.0,2.7490048,0.0,0.0,1008.4202,0.0,Clear sky
2022-06-16 23:00:00+00:00,22.75,94.09504,21.75,26.84536,0.0,14.0,2.5567222,0.0,0.0,1008.3187,0.0,Clear sky
2022-06-17 00:00:00+00:00,23.45,89.919624,21.7,27.338524,0.0,11.0,3.2176278,0.0,0.0,1008.0223,0.0,Clear sky
2022-06-17 01:00:00+00:00,23.4,89.641556,21.6,27.373354,0.0,5.0,2.700469,0.0,0.0,1008.12195,0.0,Clear sky
2022-06-17 02:00:00+00:00,22.6,93.801186,21.55,26.69873,0.0,0.0,2.1382241,0.0,0.0,1008.01855,0.0,Clear sky
2022-06-17 03:00:00+00:00,22.15,96.9948,21.65,26.129778,0.0,0.0,2.7831552,1.0,1.0,1008.0166,0.0,Clear sky
2022-06-17 04:00:00+00:00,23.75,85.90924,21.25,27.704365,0.0,0.0,2.0663304,1.0,50.0,1007.92377,0.0,Clear sky
2022-06-17 05:00:00+00:00,25.8,72.80733,20.55,29.353985,0.0,0.0,2.1732793,1.0,196.0,1007.83234,0.0,Clear sky
2022-06-17 06:00:00+00:00,27.45,64.452126,20.15,29.71574,0.0,0.0,6.1776204,1.0,374.0,1007.4398,0.0,Clear sky
2022-06-17 07:00:00+00:00,28.15,63.61354,20.6,30.705338,0.0,0.0,8.347202,1.0,545.0,1007.1434,0.0,Clear sky
2022-06-17 08:00:00+00:00,28.85,60.51612,20.45,32.039825,0.0,0.0,8.607942,1.0,685.0,1006.9465,0.0,Clear sky
2022-06-17 09:00:00+00:00,29.5,58.46449,20.5,33.072548,0.0,0.0,9.138116,1.0,781.0,1006.7492,0.0,Clear sky
2022-06-17 10:00:00+00:00,29.6,58.307903,20.55,33.0564,0.0,0.0,10.243502,1.0,822.0,1006.4502,0.0,Clear sky
2022-06-17 11:00:00+00:00,29.45,58.81439,20.55,32.49014,0.0,0.0,11.235664,1.0,804.0,1006.2498,0.0,Clear sky
2022-06-17 12:00:00+00:00,27.9,62.006752,19.95,30.474892,0.0,0.0,10.536258,1.0,731.0,1006.3431,0.0,Clear sky
2022-06-17 13:00:00+00:00,28.4,60.788795,20.1,30.289856,0.0,0.0,10.901113,1.0,608.0,1006.04565,0.0,Clear sky
2022-06-17 14:00:00+00:00,27.9,63.168285,20.25,29.1591,0.0,0.0,10.368159,1.0,448.0,1005.84375,0.0,Clear sky
2022-06-17 15:00:00+00:00,26.9,68.863785,20.7,28.699062,0.0,0.0,8.954331,1.0,269.0,1005.83954,0.0,Clear sky
2022-06-17 16:00:00+00:00,26.0,73.51735,20.9,27.97562,0.0,0.0,8.693117,1.0,101.0,1005.73596,0.0,Clear sky
2022-06-17 17:00:00+00:00,25.15,78.27846,21.1,27.581408,0.0,0.0,7.401922,0.0,9.0,1005.93225,0.0,Clear sky
2022-06-17 18:00:00+00:00,24.9,79.453766,21.1,27.786777,0.0,0.0,5.717005,0.0,0.0,1006.1307,0.0,Clear sky
2022-06-17 19:00:00+00:00,24.4,83.38446,21.4,28.360447,0.0,0.0,2.3406935,0.0,0.0,1006.82764,0.0,Clear sky
2022-06-17 20:00:00+00:00,23.4,90.4673,21.75,27.598206,0.0,0.0,2.1732793,0.0,0.0,1007.0233,0.0,Clear sky
2022-06-17 21:00:00+00:00,22.8,94.67341,21.9,27.011152,0.0,0.0,2.4356246,0.0,0.0,1007.02075,0.0,Clear sky
2022-06-17 22:00:00+00:00,22.2,97.59031,21.8,26.256948,0.0,0.0,2.803446,0.0,0.0,1006.71826,0.0,Clear sky
2022-06-17 23:00:00+00:00,21.95,99.08861,21.8,25.983906,0.0,0.0,2.889726,0.0,0.0,1006.3178,0.0,Clear sky
2022-06-18 00:00:00+00:00,22.7,98.19467,22.4,27.2712,0.0,4.0,2.1470413,0.0,0.0,1006.1212,0.0,Clear sky
2022-06-18 01:00:00+00:00,22.5,97.89343,22.15,26.77249,0.0,0.0,2.7283094,0.0,0.0,1006.22046,0.0,Clear sky
2022-06-18 02:00:00+00:00,22.25,97.29372,21.8,26.264404,0.0,0.0,2.960769,0.0,0.0,1006.11945,0.0,Clear sky
2022-06-18 03:00:00+00:00,21.95,96.398,21.35,25.50975,0.0,8.0,3.7339947,1.0,1.0,1006.0182,0.0,Clear sky
2022-06-18 04:00:00+00:00,23.65,86.42804,21.25,26.87551,0.0,15.0,4.765383,1.0,46.0,1006.2253,0.0,Clear sky
2022-06-18 05:00:00+00:00,25.75,79.32766,21.9,29.647373,0.0,5.0,3.584264,1.0,173.0,1006.2344,0.0,Clear sky
2022-06-18 06:00:00+00:00,27.4,71.32143,21.75,30.794037,0.0,1.0,5.131885,1.0,331.0,1006.24133,0.0,Clear sky
2022-06-18 07:00:00+00:00,28.4,67.484505,21.8,31.983643,0.0,7.0,6.7476735,1.0,502.0,1006.4452,0.0,Clear sky
2022-06-18 08:00:00+00:00,28.9,65.554535,21.8,33.053196,0.0,3.0,7.7777896,1.0,669.0,1006.6472,0.0,Clear sky
2022-06-18 09:00:00+00:00,29.3,62.31597,21.35,33.64108,0.0,0.0,8.159498,1.0,773.0,1006.5488,0.0,Clear sky
2022-06-18 10:00:00+00:00,29.55,61.80092,21.45,34.146553,0.0,0.0,8.304088,1.0,824.0,1006.44995,0.0,Clear sky
2022-06-18 11:00:00+00:00,29.6,61.62306,21.45,34.14825,0.0,0.0,8.194157,1.0,811.0,1006.1506,0.0,Clear sky
2022-06-18 12:00:00+00:00,28.1,67.425026,21.5,32.104824,0.0,0.0,8.703977,1.0,739.0,1005.9446,0.0,Clear sky
2022-06-18 13:00:00+00:00,28.35,68.09541,21.9,31.762398,0.0,4.0,9.019502,1.0,606.0,1005.8455,0.0,Clear sky
2022-06-18 14:00:00+00:00,27.75,69.66294,21.7,30.17493,0.0,2.0,8.943776,1.0,448.0,1005.74316,0.0,Clear sky
2022-06-18 15:00:00+00:00,26.85,73.436386,21.7,29.404552,0.0,1.0,8.140954,1.0,270.0,1005.8393,0.0,Clear sky
2022-06-18 16:00:00+00:00,25.9,78.147156,21.8,28.853592,0.0,2.0,6.8725123,1.0,102.0,1006.13513,0.0,Clear sky
2022-06-18 17:00:00+00:00,25.05,83.45829,22.05,28.708778,0.0,9.0,4.781214,0.0,9.0,1006.5309,0.0,Clear sky
2022-06-18 18:00:00+00:00,24.65,85.21473,22.0,28.34811,0.0,19.0,4.5337753,0.0,0.0,1006.92883,0.0,Clear sky
2022-06-18 19:00:00+00:00,24.35,87.02329,22.05,28.310413,0.0,21.0,3.66763,0.0,0.0,1007.52673,1.0,Mainly clear
2022-06-18 20:00:00+00:00,23.95,91.33398,22.45,28.414158,0.0,23.0,2.6439085,0.0,0.0,1007.52484,1.0,Mainly clear
2022-06-18 21:00:00+00:00,23.5,94.98844,22.65,28.235905,0.0,21.0,2.0663304,0.0,0.0,1007.5229,1.0,Mainly clear
2022-06-18 22:00:00+00:00,22.8,96.71458,22.25,27.16122,0.0,17.0,2.6079352,0.0,0.0,1007.4203,0.0,Clear sky
2022-06-18 23:00:00+00:00,22.55,96.70848,22.0,26.790531,0.0,18.0,2.5344572,0.0,0.0,1007.5188,0.0,Clear sky
2022-06-19 00:00:00+00:00,22.4,100.0,22.4,26.794249,0.0,22.0,2.803446,0.0,0.0,1007.3185,1.0,Mainly clear
2022-06-19 01:00:00+00:00,21.85,100.0,21.85,25.890814,0.0,100.0,2.9671428,0.0,0.0,1007.4162,3.0,Overcast
2022-06-19 02:00:00+00:00,21.45,100.0,21.45,25.308506,0.0,89.0,2.8302736,0.0,0.0,1007.8137,3.0,Overcast
2022-06-19 03:00:00+00:00,21.85,100.0,21.85,26.167192,0.0,100.0,1.94384,1.0,0.0,1008.11536,3.0,Overcast
2022-06-19 04:00:00+00:00,23.25,94.40335,22.3,27.57904,0.0,75.0,2.8302736,1.0,29.0,1008.5208,2.0,Partly cloudy
2022-06-19 05:00:00+00:00,25.3,79.02322,21.4,28.923492,0.0,28.0,3.584264,1.0,109.0,1008.82916,1.0,Mainly clear
2022-06-19 06:00:00+00:00,26.9,66.36016,20.1,29.481483,0.0,43.0,4.9175696,1.0,300.0,1009.13544,1.0,Mainly clear
2022-06-19 07:00:00+00:00,27.65,61.951176,19.7,30.010029,0.0,30.0,6.247564,1.0,439.0,1009.03876,1.0,Mainly clear
2022-06-19 08:00:00+00:00,28.15,59.797436,19.6,31.151897,0.0,11.0,7.6033726,1.0,638.0,1009.14087,0.0,Clear sky
2022-06-19 09:00:00+00:00,28.4,56.59669,18.95,31.515251,0.0,4.0,8.276742,1.0,775.0,1009.14185,0.0,Clear sky
2022-06-19 10:00:00+00:00,28.55,54.378624,18.45,31.520863,0.0,1.0,8.816123,1.0,829.0,1008.9426,0.0,Clear sky
2022-06-19 11:00:00+00:00,28.5,53.85721,18.25,31.183765,0.0,0.0,9.169075,1.0,816.0,1008.6428,0.0,Clear sky
2022-06-19 12:00:00+00:00,27.65,60.996643,19.45,30.522709,0.0,0.0,9.138116,1.0,748.0,1008.9389,0.0,Clear sky
2022-06-19 13:00:00+00:00,27.8,60.65261,19.5,30.084347,0.0,0.0,8.903552,1.0,626.0,1008.6399,0.0,Clear sky
2022-06-19 14:00:00+00:00,27.1,63.583736,19.6,28.664837,0.0,0.0,8.3855915,1.0,463.0,1008.43726,0.0,Clear sky
2022-06-19 15:00:00+00:00,26.0,69.761826,20.05,27.761383,0.0,0.0,7.864749,1.0,280.0,1008.5325,0.0,Clear sky
2022-06-19 16:00:00+00:00,25.05,75.19256,20.35,27.166395,0.0,0.0,7.118277,1.0,106.0,1008.82794,0.0,Clear sky
2022-06-19 17:00:00+00:00,24.15,79.595634,20.4,26.736212,0.0,5.0,5.4773536,0.0,9.0,1008.8241,0.0,Clear sky
2022-06-19 18:00:00+00:00,23.7,82.79279,20.6,26.79847,0.0,20.0,3.9646711,0.0,0.0,1009.22174,1.0,Mainly clear
2022-06-19 19:00:00+00:00,23.4,85.61115,20.85,27.067997,0.0,18.0,2.3406935,0.0,0.0,1009.62006,0.0,Clear sky
2022-06-19 20:00:00+00:00,22.35,93.50276,21.25,26.23395,0.0,4.0,2.3326082,0.0,0.0,1009.6156,0.0,Clear sky
2022-06-19 21:00:00+00:00,22.9,91.54824,21.45,27.098173,0.0,13.0,1.567174,0.0,0.0,1009.61774,0.0,Clear sky
2022-06-19 22:00:00+00:00,22.75,93.52168,21.65,27.070793,0.0,21.0,1.5181876,0.0,0.0,1009.5173,1.0,Mainly clear
2022-06-19 23:00:00+00:00,22.6,94.95527,21.75,26.890772,0.0,20.0,1.833815,0.0,0.0,1009.51666,1.0,Mainly clear
2022-06-20 00:00:00+00:00,21.95,100.0,21.95,26.625006,0.0,32.0,0.8247015,0.0,0.0,1009.4139,1.0,Mainly clear
2022-06-20 01:00:00+00:00,21.25,100.0,21.25,25.229626,0.0,100.0,1.9823356,0.0,0.0,1009.5106,3.0,Overcast
2022-06-20 02:00:00+00:00,20.4,100.0,20.4,23.819769,0.0,100.0,2.4043972,0.0,0.0,1009.60706,3.0,Overcast
2022-06-20 03:00:00+00:00,20.8,99.69274,20.75,24.463276,0.0,100.0,2.1732793,1.0,0.0,1009.9082,3.0,Overcast
2022-06-20 04:00:00+00:00,21.8,91.763565,20.4,25.037832,0.0,61.0,3.0734808,1.0,26.0,1010.1124,2.0,Partly cloudy
2022-06-20 05:00:00+00:00,24.0,79.08469,20.15,27.323774,0.0,40.0,2.2752063,1.0,91.0,1010.32166,1.0,Mainly clear
2022-06-20 06:00:00+00:00,25.65,68.196335,19.35,28.291454,0.0,25.0,3.3273182,1.0,274.0,1010.1289,1.0,Mainly clear
2022-06-20 07:00:00+00:00,26.9,61.97689,19.0,29.406189,0.0,27.0,5.2483683,1.0,466.0,1010.2341,1.0,Mainly clear
2022-06-20 08:00:00+00:00,27.4,59.810547,18.9,30.13126,0.0,22.0,7.4274025,1.0,624.0,1010.3362,1.0,Mainly clear
2022-06-20 09:00:00+00:00,27.5,58.356834,18.6,30.360958,0.0,6.0,8.729984,1.0,782.0,1010.33655,0.0,Clear sky
2022-06-20 10:00:00+00:00,27.8,54.878326,17.9,30.607601,0.0,1.0,8.732148,1.0,840.0,1010.13806,0.0,Clear sky
2022-06-20 11:00:00+00:00,27.95,54.91547,18.05,30.788574,0.0,0.0,8.605746,1.0,827.0,1009.9389,0.0,Clear sky
2022-06-20 12:00:00+00:00,27.2,58.4689,18.35,29.81446,0.0,0.0,8.439489,1.0,754.0,1009.736,0.0,Clear sky
2022-06-20 13:00:00+00:00,27.55,59.28769,18.9,29.742908,0.0,0.0,8.374319,1.0,632.0,1009.4379,0.0,Clear sky
2022-06-20 14:00:00+00:00,26.9,60.069973,18.5,28.019646,0.0,0.0,8.175691,1.0,467.0,1009.0355,0.0,Clear sky
2022-06-20 15:00:00+00:00,26.1,62.186874,18.3,27.179296,0.0,0.0,7.278376,1.0,282.0,1009.03217,0.0,Clear sky
2022-06-20 16:00:00+00:00,25.1,68.72867,18.95,26.694298,0.0,1.0,6.496614,1.0,107.0,1009.2277,0.0,Clear sky
2022-06-20 17:00:00+00:00,24.15,74.118675,19.25,26.265303,0.0,5.0,5.102349,0.0,10.0,1009.3235,0.0,Clear sky
2022-06-20 18:00:00+00:00,23.8,77.119316,19.55,26.316008,0.0,17.0,4.159999,0.0,0.0,1009.6216,0.0,Clear sky
2022-06-20 19:00:00+00:00,23.7,78.31075,19.7,26.638325,0.0,26.0,2.8700454,0.0,0.0,1010.1206,1.0,Mainly clear
2022-06-20 20:00:00+00:00,23.65,77.5774,19.5,26.626545,0.0,33.0,2.3647835,0.0,0.0,1009.8207,1.0,Mainly clear
2022-06-20 21:00:00+00:00,23.3,78.98639,19.45,26.252483,0.0,35.0,2.3647835,0.0,0.0,1009.6197,1.0,Mainly clear
2022-06-20 22:00:00+00:00,22.7,84.22713,19.9,25.915249,0.0,46.0,2.2163186,0.0,0.0,1009.31714,1.0,Mainly clear
2022-06-20 23:00:00+00:00,22.1,88.99328,20.2,25.478561,0.0,51.0,2.1732793,0.0,0.0,1009.015,2.0,Partly cloudy
2022-06-21 00:00:00+00:00,22.25,91.508446,20.8,25.997475,0.0,68.0,1.9535351,0.0,0.0,1008.6163,2.0,Partly cloudy
2022-06-21 01:00:00+00:00,22.9,87.6971,20.75,26.913464,0.0,41.0,0.86931175,0.0,0.0,1008.31934,1.0,Mainly clear
2022-06-21 02:00:00+00:00,22.7,90.14204,21.0,26.845345,0.0,26.0,0.86931175,0.0,0.0,1008.21857,1.0,Mainly clear
2022-06-21 03:00:00+00:00,21.8,93.476616,20.7,25.574648,0.0,13.0,1.6608177,1.0,0.0,1008.115,0.0,Clear sky
2022-06-21 04:00:00+00:00,23.25,81.217064,19.85,26.333996,0.0,24.0,2.6079352,1.0,44.0,1008.12134,1.0,Mainly clear
2022-06-21 05:00:00+00:00,25.0,67.643715,18.6,27.06231,0.0,41.0,4.155455,1.0,156.0,1008.029,1.0,Mainly clear
2022-06-21 06:00:00+00:00,26.25,59.54372,17.75,27.366226,0.0,39.0,6.223325,1.0,276.0,1008.1339,1.0,Mainly clear
2022-06-21 07:00:00+00:00,27.05,55.38801,17.35,28.25467,0.0,6.0,7.09435,1.0,483.0,1008.1374,0.0,Clear sky
2022-06-21 08:00:00+00:00,27.55,53.280754,17.2,29.09991,0.0,1.0,8.994331,1.0,675.0,1008.3393,0.0,Clear sky
2022-06-21 09:00:00+00:00,27.85,52.52058,17.25,29.851845,0.0,4.0,9.362774,1.0,780.0,1008.041,0.0,Clear sky
2022-06-21 10:00:00+00:00,28.15,52.266087,17.45,30.17731,0.0,5.0,10.109837,1.0,803.0,1007.6427,0.0,Clear sky
2022-06-21 11:00:00+00:00,28.2,51.45978,17.25,29.859692,0.0,6.0,10.541637,1.0,766.0,1007.1434,0.0,Clear sky
2022-06-21 12:00:00+00:00,26.7,59.835857,18.25,28.374886,0.0,5.0,10.866396,1.0,719.0,1006.9374,0.0,Clear sky
2022-06-21 13:00:00+00:00,26.95,56.779095,17.65,27.452984,0.0,24.0,10.60774,1.0,489.0,1006.43915,1.0,Mainly clear
2022-06-21 14:00:00+00:00,26.85,56.754856,17.55,26.735811,0.0,64.0,10.449836,1.0,379.0,1006.139,2.0,Partly cloudy
2022-06-21 15:00:00+00:00,25.8,62.119987,18.0,25.908978,0.0,14.0,10.368159,1.0,214.0,1005.93475,0.0,Clear sky
2022-06-21 16:00:00+00:00,24.75,66.54156,18.1,25.061607,0.0,3.0,9.788929,1.0,93.0,1005.93036,0.0,Clear sky
2022-06-21 17:00:00+00:00,24.05,69.82758,18.2,24.726635,0.0,22.0,8.607942,0.0,8.0,1005.9275,1.0,Mainly clear
2022-06-21 18:00:00+00:00,23.9,70.238884,18.15,24.695267,0.0,26.0,8.085066,0.0,0.0,1006.02673,1.0,Mainly clear
2022-06-21 19:00:00+00:00,23.7,72.21272,18.4,24.885223,0.0,30.0,7.064996,0.0,0.0,1006.02576,1.0,Mainly clear
2022-06-21 20:00:00+00:00,23.45,74.93246,18.75,25.025417,0.0,47.0,6.223325,0.0,0.0,1005.62537,1.0,Mainly clear
2022-06-21 21:00:00+00:00,23.3,75.85052,18.8,25.049242,0.0,42.0,5.667219,0.0,0.0,1005.02545,1.0,Mainly clear
2022-06-21 22:00:00+00:00,23.2,76.07204,18.75,24.985535,0.0,100.0,5.4462223,0.0,0.0,1004.6254,3.0,Overcast
2022-06-21 23:00:00+00:00,23.3,74.67383,18.55,24.775688,0.0,100.0,6.247564,0.0,0.0,1004.2265,3.0,Overcast
2022-06-22 00:00:00+00:00,24.3,66.03145,17.55,24.619757,0.0,56.0,8.852479,0.0,0.0,1004.13074,2.0,Partly cloudy
2022-06-22 01:00:00+00:00,24.35,65.00793,17.35,24.789646,0.0,46.0,8.085066,0.0,0.0,1003.6317,1.0,Mainly clear
2022-06-22 02:00:00+00:00,24.35,64.39443,17.2,25.064192,0.0,31.0,6.828387,0.0,0.0,1003.43195,1.0,Mainly clear
2022-06-22 03:00:00+00:00,24.15,67.47336,17.75,25.248728,0.0,51.0,6.2957616,1.0,0.0,1003.43097,2.0,Partly cloudy
2022-06-22 04:00:00+00:00,24.95,66.16608,18.2,25.886372,0.0,28.0,7.643025,1.0,24.0,1003.6342,1.0,Mainly clear
2022-06-22 05:00:00+00:00,25.9,62.142307,18.1,26.411472,0.0,40.0,9.044602,1.0,126.0,1003.93787,1.0,Mainly clear
2022-06-22 06:00:00+00:00,26.85,58.75418,18.1,27.379143,0.0,26.0,8.975407,1.0,275.0,1003.9417,1.0,Mainly clear
2022-06-22 07:00:00+00:00,27.75,55.386036,18.0,28.500275,0.0,24.0,9.061297,1.0,439.0,1003.94543,1.0,Mainly clear
2022-06-22 08:00:00+00:00,28.45,52.67316,17.85,30.018585,0.0,2.0,9.216344,1.0,615.0,1004.04846,0.0,Clear sky
2022-06-22 09:00:00+00:00,28.75,51.763756,17.85,30.521187,0.0,1.0,9.736678,1.0,652.0,1004.1496,0.0,Clear sky
2022-06-22 10:00:00+00:00,29.15,50.897842,17.95,31.330315,0.0,0.0,9.928818,1.0,763.0,1004.0512,0.0,Clear sky
2022-06-22 11:00:00+00:00,29.2,52.533173,18.5,31.616333,0.0,0.0,10.019736,1.0,790.0,1003.75165,0.0,Clear sky
2022-06-22 12:00:00+00:00,28.35,60.589645,20.0,31.140263,0.0,0.0,9.961113,1.0,731.0,1003.74817,0.0,Clear sky
2022-06-22 13:00:00+00:00,28.5,61.757595,20.45,30.561722,0.0,4.0,10.449836,1.0,549.0,1003.84875,0.0,Clear sky
2022-06-22 14:00:00+00:00,28.05,65.579765,21.0,29.812355,0.0,1.0,9.93072,1.0,443.0,1003.74695,0.0,Clear sky
2022-06-22 15:00:00+00:00,27.45,69.81993,21.45,29.623024,0.0,22.0,9.044602,1.0,267.0,1003.74445,1.0,Mainly clear
2022-06-22 16:00:00+00:00,26.55,74.74495,21.7,29.3676,0.0,11.0,7.168528,1.0,87.0,1003.5409,0.0,Clear sky
2022-06-22 17:00:00+00:00,25.7,79.320786,21.85,29.111492,0.0,6.0,5.2806664,0.0,9.0,1003.93695,0.0,Clear sky
2022-06-22 18:00:00+00:00,25.2,83.72974,22.25,29.096992,0.0,22.0,4.3160257,0.0,0.0,1004.534,1.0,Mainly clear
2022-06-22 19:00:00+00:00,24.9,86.80923,22.55,29.449966,0.0,15.0,2.5344572,0.0,0.0,1005.13196,0.0,Clear sky
2022-06-22 20:00:00+00:00,24.4,89.98765,22.65,29.2233,0.0,7.0,1.7386235,0.0,0.0,1004.93005,0.0,Clear sky
2022-06-22 21:00:00+00:00,23.85,93.29003,22.7,28.57397,0.0,2.0,2.2163186,0.0,0.0,1004.9279,0.0,Clear sky
2022-06-22 22:00:00+00:00,23.15,95.845856,22.45,27.716936,0.0,0.0,2.2668877,0.0,0.0,1004.82477,0.0,Clear sky
2022-06-22 23:00:00+00:00,22.65,97.59841,22.25,27.009432,0.0,2.0,2.6151693,0.0,0.0,1004.72296,0.0,Clear sky
2022-06-23 00:00:00+00:00,23.55,95.85807,22.85,28.392502,0.0,3.0,2.1025846,0.0,0.0,1004.7268,0.0,Clear sky
2022-06-23 01:00:00+00:00,23.3,96.72671,22.75,28.0378,0.0,23.0,2.2752063,0.0,0.0,1004.9256,1.0,Mainly clear
2022-06-23 02:00:00+00:00,22.9,97.306786,22.45,26.809666,0.0,2.0,4.7015214,0.0,0.0,1004.8238,0.0,Clear sky
2022-06-23 03:00:00+00:00,22.55,95.53531,21.8,25.743034,0.0,2.0,6.0007696,1.0,0.0,1005.1219,0.0,Clear sky
2022-06-23 04:00:00+00:00,23.65,88.3007,21.6,26.910824,0.0,4.0,5.337602,1.0,46.0,1005.7259,0.0,Clear sky
2022-06-23 05:00:00+00:00,25.6,77.86506,21.45,28.67332,0.0,7.0,5.720309,1.0,183.0,1006.3336,0.0,Clear sky
2022-06-23 06:00:00+00:00,27.15,68.279076,20.8,29.84444,0.0,9.0,5.83152,1.0,340.0,1006.6395,0.0,Clear sky
2022-06-23 07:00:00+00:00,28.45,60.988354,20.2,31.23457,0.0,8.0,6.4616237,1.0,502.0,1006.54535,0.0,Clear sky
2022-06-23 08:00:00+00:00,29.65,55.505714,19.8,32.77181,0.0,4.0,7.650437,1.0,672.0,1006.55005,0.0,Clear sky
2022-06-23 09:00:00+00:00,30.0,52.735455,19.3,33.033943,0.0,1.0,8.918392,1.0,777.0,1006.35187,0.0,Clear sky
2022-06-23 10:00:00+00:00,30.25,50.388172,18.8,32.989273,0.0,0.0,9.842819,1.0,825.0,1005.9533,0.0,Clear sky
2022-06-23 11:00:00+00:00,29.9,54.03799,19.6,32.66413,0.0,0.0,10.698187,1.0,812.0,1005.7524,0.0,Clear sky
2022-06-23 12:00:00+00:00,28.75,59.1984,20.0,31.580528,0.0,0.0,9.944029,1.0,742.0,1005.9473,0.0,Clear sky
2022-06-23 13:00:00+00:00,29.0,58.34717,20.0,31.451584,0.0,0.0,9.044602,1.0,622.0,1005.9483,0.0,Clear sky
2022-06-23 14:00:00+00:00,28.1,66.40013,21.25,30.381878,0.0,0.0,8.703977,1.0,459.0,1006.04443,0.0,Clear sky
2022-06-23 15:00:00+00:00,27.5,67.92893,21.05,30.146286,0.0,0.0,6.496614,1.0,275.0,1006.04193,0.0,Clear sky
2022-06-23 16:00:00+00:00,26.6,72.2779,21.2,30.262077,0.0,0.0,3.0363753,1.0,105.0,1006.138,0.0,Clear sky
2022-06-23 17:00:00+00:00,25.9,74.868286,21.1,30.06192,0.0,0.0,0.9911678,0.0,10.0,1006.43475,0.0,Clear sky
2022-06-23 18:00:00+00:00,25.35,79.030205,21.45,29.636559,0.0,0.0,1.2293924,0.0,0.0,1006.5321,0.0,Clear sky
2022-06-23 19:00:00+00:00,24.75,85.48493,22.15,29.311245,0.0,0.0,1.649403,0.0,0.0,1006.7293,0.0,Clear sky
2022-06-23 20:00:00+00:00,24.2,89.97338,22.45,28.779335,0.0,0.0,2.2163186,0.0,0.0,1006.6273,0.0,Clear sky
2022-06-23 21:00:00+00:00,23.7,93.56634,22.6,28.18436,0.0,0.0,2.889726,0.0,0.0,1006.4253,0.0,Clear sky
2022-06-23 22:00:00+00:00,23.35,94.12086,22.35,27.670424,0.0,0.0,2.9671428,0.0,0.0,1006.1241,0.0,Clear sky
2022-06-23 23:00:00+00:00,22.75,96.41927,22.15,27.095009,0.0,0.0,2.4587848,0.0,0.0,1006.02167,0.0,Clear sky
2022-06-24 00:00:00+00:00,23.2,96.724236,22.65,27.84496,0.0,2.0,2.4043972,0.0,0.0,1006.0236,0.0,Clear sky
2022-06-24 01:00:00+00:00,22.45,98.191284,22.15,26.629318,0.0,5.0,3.073481,0.0,0.0,1006.1204,0.0,Clear sky
2022-06-24 02:00:00+00:00,21.9,90.924,20.35,24.849749,0.0,37.0,4.044869,0.0,0.0,1006.2177,1.0,Mainly clear
2022-06-24 03:00:00+00:00,21.75,83.59917,18.85,23.65688,0.0,27.0,5.1758733,1.0,0.0,1006.31683,1.0,Mainly clear
2022-06-24 04:00:00+00:00,23.05,75.33753,18.45,24.870354,0.0,16.0,4.8009305,1.0,38.0,1006.52234,0.0,Clear sky
2022-06-24 05:00:00+00:00,25.75,71.462555,20.2,28.475952,0.0,0.0,4.575256,1.0,187.0,1006.6339,0.0,Clear sky
2022-06-24 06:00:00+00:00,27.8,63.931786,20.35,30.821587,0.0,0.0,3.7541788,1.0,372.0,1006.74225,0.0,Clear sky
2022-06-24 07:00:00+00:00,29.5,56.685764,20.0,32.874756,0.0,0.0,4.4368973,1.0,545.0,1006.4496,0.0,Clear sky
2022-06-24 08:00:00+00:00,30.65,54.89715,20.55,34.60434,0.0,0.0,6.3673744,1.0,690.0,1006.3544,0.0,Clear sky
2022-06-24 09:00:00+00:00,31.1,53.669884,20.6,35.11827,0.0,0.0,8.007583,1.0,788.0,1006.05664,0.0,Clear sky
2022-06-24 10:00:00+00:00,31.3,49.41614,19.45,34.60046,0.0,0.0,9.144316,1.0,831.0,1005.758,0.0,Clear sky
2022-06-24 11:00:00+00:00,31.1,49.67237,19.35,34.19222,0.0,0.0,9.362774,1.0,816.0,1005.2576,0.0,Clear sky
2022-06-24 12:00:00+00:00,30.0,51.276447,18.85,32.41063,0.0,0.0,9.530766,1.0,744.0,1005.3531,0.0,Clear sky
2022-06-24 13:00:00+00:00,30.35,52.009426,19.4,32.706993,0.0,0.0,8.349465,1.0,622.0,1005.0548,0.0,Clear sky
2022-06-24 14:00:00+00:00,29.7,55.862953,19.95,31.62733,0.0,0.0,7.548509,1.0,460.0,1004.5529,0.0,Clear sky
2022-06-24 15:00:00+00:00,28.8,59.027058,20.0,31.021732,0.0,0.0,6.054055,1.0,279.0,1004.1496,0.0,Clear sky
2022-06-24 16:00:00+00:00,27.75,62.358704,19.9,30.475845,0.0,0.0,4.007329,1.0,109.0,1004.5446,0.0,Clear sky
2022-06-24 17:00:00+00:00,26.65,69.02818,20.5,30.151825,0.0,0.0,2.2668877,0.0,10.0,1005.1396,0.0,Clear sky
